Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Typ pojemnika,Ilość poj.,Kod odpadu,Cykl odbiorów,Nazwa_odpadu,Możliwość łączenia,Kompresja,Typ_pojemnika,Pojemnosc,Typ_wlasciwy,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups
BRA,96-315,Wiskitki,Guzowska,15,L-1100T,1,150102_150106_150104_200139,co tydzień poniedziałek,Opakowania z tworzyw sztucznych,"150106, 150104, 200139",0.225,L-1100T,247.5,L-1100,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BRA,96-300,Żyrardów,Jaktorowska,32,L-1100T,1,150102_150106_150104_200139,co tydzień poniedziałek,Zmieszane odpady opakowaniowe,"150102, 150104, 200139",0.225,L-1100T,247.5,L-1100,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BRA,05-500,Stara Iwiczna,Nowa,30,UP-7T,1,150102_150106_150104_200139,poniedziałek środa,Zmieszane odpady opakowaniowe,"150102, 150104, 200139",0.225,UP-7T,1575.0,UP-7,poniedziałek środa,2 razy w tygodniu,"1, 2, 3, 4","Pn, Sr",0,0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BRB,02-507,Warszawa,Obywatelska,17,L-240T,1,150102_150106_150104_200139,co tydzień poniedziałek,Opakowania z tworzyw sztucznych,"150106, 150104, 200139",0.225,L-240T,54.0,L-240,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BRB,96-325,Tartak Brzózki,Letniskowa,25,L-1100T,1,150102_150106_150104_200139,co tydzień poniedziałek,Opakowania z tworzyw sztucznych,"150106, 150104, 200139",0.225,L-1100T,247.5,L-1100,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BHC,05-850,Jawczyce,Wspólna Droga,11,L-240T,1,150102_150106_150104_200139,co tydzień poniedziałek,Opakowania z tworzyw sztucznych,"150106, 150104, 200139",0.225,L-240T,54.0,L-240,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BHA,05-831,Młochów,Al.Kasztanowa,5,UP-7T,1,150102_150106_150104_200139,co tydzień poniedziałek,Zmieszane odpady opakowaniowe,"150102, 150104, 200139",0.225,UP-7T,1575.0,UP-7,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BWC,05-028,Blizne Łaszczyńskiego,Serwisowa,14,L-1100T,1,150102_150106_150104_200139,co tydzień poniedziałek,Opakowania z tworzyw sztucznych,"150106, 150104, 200139",0.225,L-1100T,247.5,L-1100,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BRC,96-321,Grzymek,Spacerowa,26,L-240T,1,150102_150106_150104_200139,1 i 3 poniedziałek,Zmieszane odpady opakowaniowe,"150102, 150104, 200139",0.225,L-240T,54.0,L-240,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BHB,05-831,Młochów,Ks. Bronisława Markiewicza,17,L-120T,1,150102_150106_150104_200139,1 i 3 poniedziałek,Opakowania z tworzyw sztucznych,"150106, 150104, 200139",0.225,L-120T,27.0,L-120,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BRC,96-321,Bieniewiec,Zagrodowa,30,L-120T,1,150102_150106_150104_200139,1 i 3 poniedziałek,Zmieszane odpady opakowaniowe,"150102, 150104, 200139",0.225,L-120T,27.0,L-120,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
BHC,05-831,Krakowiany,Młynowa,25,L-240T,1,150102_150106_150104_200139,1 poniedziałek,Opakowania z tworzyw sztucznych,"150106, 150104, 200139",0.225,L-240T,54.0,L-240,1 poniedziałek,1 raz w miesiącu,1,Pn,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150102_150106_150104_200139
