Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Typ pojemnika,Ilość poj.,Kod odpadu,Cykl odbiorów,Nazwa_odpadu,Możliwość łączenia,Kompresja,Typ_pojemnika,Pojemnosc,Typ_wlasciwy,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups
BRB,05-825,Książenice,Młodości,33,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHC,05-840,Brwinów,Lilpopa,24,L-1100K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHB,05-840,Koszajec,Św. Józefa,11,L-1100K,1,200108_200201_200301,wtorek czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,wtorek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Wt, Cz",0,0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWA,02-972,Warszawa,Aleja Rzeczypospolitej,33,L-1100K,1,200108_200201_200301,poniedziałek czwartek sobota,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0,0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Grodzisk Mazowiecki,11-go Listopada,9,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWC,02-495,Warszawa,Mariana Keniga,23,L-120K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-120K,54.0,L-120,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHB,05-825,Grodzisk Mazowiecki,Plantowa,23,L-240K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Grodzisk Mazowiecki,Langiewicza,29,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHC,05-840,Biskupice,Biskupicka,33,L-240K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWC,05-800,Pruszków,Andrzeja,14,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRA,05-825,Grodzisk Mazowiecki,Gen. Orlicz Dreszera,33,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWC,02-495,Warszawa,Kazimierza Gierdziejewskiego,7,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRB,05-825,Adamowizna,Niedźwiedzia,13,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWA,01-014,Warszawa,Żytnia,13,L-1100K,1,200108_200201_200301,poniedziałek wtorek czwartek piątek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,poniedziałek wtorek czwartek piątek,4 razy w tygodniu,"1, 2, 3, 4","Pn, Wt, Cz, Pt",0,0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWA,02-025,Warszawa,Plac Zawiszy,5,L-120B,2,200108_200201_200301, P - - C - - - 1 2 3 4 5 O,Odpady kuchenne ulegające biodegradacji,"200201, 200301",0.45,L-120B,54.0,L-120, P - - C - - - 1 2 3 4 5 O,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0,0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHB,05-805,Otrębusy,Świerkowa,21,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWA,02-665,Warszawa,Al. Wilanowska,21,L-1100K,1,200108_200201_200301,poniedziałek czwartek sobota,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0,0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Grodzisk Mazowiecki,Kilińskiego,21,L-120K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-120K,54.0,L-120,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHA,05-850 ,Ołtarzew,Ceramiczna,20,L-120B,1,200108_200201_200301,1 i 3 czwartek,Odpady kuchenne ulegające biodegradacji,"200201, 200301",0.45,L-120B,54.0,L-120,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Natolin,Natolin,20,L-240K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWB,02-661,Warszawa,Wita Stwosza,15,L-120B,1,200108_200201_200301,1 i 3 czwartek,Odpady kuchenne ulegające biodegradacji,"200201, 200301",0.45,L-120B,54.0,L-120,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWA,00-844,Warszawa,Grzybowska,10,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHC,05-840,Brwinów,Armii Krajowej,18,L-240K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Grodzisk Mazowiecki,Orzeszkowej,17,L-240K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Grodzisk Mazowiecki,E. Orzeszkowej,17,L-240K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Kłudzienko,Kłudzienko,15,L-1100K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWC,02-785,Warszawa,Wiolinowa,25,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHC,05-840,Brwinów,Kępińska,32,L-1100K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHC,05-825 ,Milanówek,Dworcowa,28,L-240K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWA,01-747,Warszawa,Powązkowska,17,L-1100K,1,200108_200201_200301,poniedziałek czwartek sobota,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0,0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3Cz,3Cz_B_200108_200201_200301
BRA,05-820,Piastów,Regulska,32,UP-7K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,UP-7K,3150.0,UP-7,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHB,05-807,Podkowa Leśna,Gołębia,9,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHB,05-840,Brwinów,Józefa Ignacego Kraszewskiego,20,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRA,05-825,Grodzisk Mazowiecki,Zachodnia,8,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Kałęczyn,Okopowa,32,L-1100K,1,200108_200201_200301,co tydzień czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Grodzisk Mazowiecki,Radońska,21,L-120K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-120K,54.0,L-120,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-822,Milanówek,Przeskok,7,L-1100K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BWA,01-377,Warszawa,Połczyńska,11,L-1100K,1,200108_200201_200301,poniedziałek czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-1100K,495.0,L-1100,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0,0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BHB,05-807,Owczarnia,Cyprysowa,15,L-240K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-240K,108.0,L-240,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
BRC,05-825,Grodzisk Mazowiecki,Żydowska,12,L-120K,1,200108_200201_200301,1 i 3 czwartek,Niesegregowane (zmieszane) odpady komunalne,"200201, 200108",0.45,L-120K,54.0,L-120,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Cz,3Cz_B_200108_200201_200301
