full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,route
"Poland, 02-634, Warszawa, Racławicka, 18",52.196762,20.992538,108.0,BWC,02-634,Warszawa,Racławicka,18.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 02-665, Warszawa, Al. Wilanowska, 21",52.17938,21.02097,495.0,BWA,02-665,Warszawa,Al. Wilanowska,21.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Natolin, Natolin, 20",52.193558,21.599937,108.0,BRC,05-825,Natolin,Natolin,20.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 01-014, Warszawa, Żytnia, 13",52.239292,20.981764,495.0,BWA,01-014,Warszawa,Żytnia,13.0,1.0,200108_200201_200301,poniedziałek wtorek czwartek piątek,4 razy w tygodniu,"1, 2, 3, 4","Pn, Wt, Cz, Pt",0.0,0.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-840, Brwinów, Obwodnica, 9",52.132877,20.737158,495.0,BHC,05-840,Brwinów,Obwodnica,9.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-840, Brwinów, Kępińska, 32",52.13306,20.725584,495.0,BHC,05-840,Brwinów,Kępińska,32.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-800, Pruszków, al. Wojska Polskiego, 30",52.16136,20.802122,108.0,BWC,05-800,Pruszków,al. Wojska Polskiego,30.0,1.0,200108_200201_200301,wtorek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Wt, Cz",0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 02-972, Warszawa, Aleja Rzeczypospolitej, 33",52.167927,21.066996,495.0,BWA,02-972,Warszawa,Aleja Rzeczypospolitej,33.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-800, Pruszków, Topolowa, 5",52.171436,20.813686,495.0,BHB,05-800,Pruszków,Topolowa,5.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 01-377, Warszawa, Połczyńska, 11",52.222073,20.924955,495.0,BWA,01-377,Warszawa,Połczyńska,11.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Janinów, Radziejowicka, 23",52.056602,20.607393,495.0,BRB,05-825,Janinów,Radziejowicka,23.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Plantowa, 23",52.119595,20.649519,108.0,BHB,05-825,Grodzisk Mazowiecki,Plantowa,23.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Kilińskiego, 21",52.107845,20.62563,54.0,BRC,05-825,Grodzisk Mazowiecki,Kilińskiego,21.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Kałęczyn, Okopowa, 32",52.08409,20.61693,495.0,BRC,05-825,Kałęczyn,Okopowa,32.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Opypy, Piwoniowa, 5",52.07877,20.65669,495.0,BRC,05-825,Opypy,Piwoniowa,5.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Radońska, 21",52.098606,20.630524,54.0,BRC,05-825,Grodzisk Mazowiecki,Radońska,21.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Czarny Las, Cisowa, 15",52.06717,20.58729,54.0,BRC,05-825,Czarny Las,Cisowa,15.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-840, Biskupice, Biskupicka, 33",52.162006,20.701546,108.0,BHC,05-840,Biskupice,Biskupicka,33.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 02-785, Warszawa, Wiolinowa, 25",52.160572,21.026814,495.0,BWC,02-785,Warszawa,Wiolinowa,25.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 02-661, Warszawa, Wita Stwosza, 15",52.175426,21.018793,54.0,BWB,02-661,Warszawa,Wita Stwosza,15.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 00-844, Warszawa, Grzybowska, 10",52.2378,21.000332,495.0,BWA,00-844,Warszawa,Grzybowska,10.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-805, Kanie, Zawilcowa, 25",52.12362,20.792265,108.0,BHC,05-805,Kanie,Zawilcowa,25.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Kozerki, Gen. Orlicz-Dreszera, 19",52.09534,20.59622,495.0,BRB,05-825,Kozerki,Gen. Orlicz-Dreszera,19.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-807, Owczarnia, Cyprysowa, 15",52.10482,20.705473,108.0,BHB,05-807,Owczarnia,Cyprysowa,15.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-822, Milanówek, Przeskok, 7",52.12391,20.667732,495.0,BRC,05-822,Milanówek,Przeskok,7.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-806, Pęcice, Piachy, 28",52.14846,20.849098,2250.0,BHA,05-806,Pęcice,Piachy,28.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 02-495, Warszawa, Kazimierza Gierdziejewskiego, 7",52.202904,20.87362,495.0,BWC,02-495,Warszawa,Kazimierza Gierdziejewskiego,7.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Książenice, Młodości, 33",52.072548,20.695576,495.0,BRB,05-825,Książenice,Młodości,33.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-800, Pruszków, Niska, 13",52.17153,20.82332,495.0,BHA,05-800,Pruszków,Niska,13.0,1.0,200108_200201_200301,Czwartek co 4 tygodnie II,1 raz w miesiącu,1,Cz,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 02-495, Warszawa, Mariana Keniga, 23",52.19196,20.86906,54.0,BWC,02-495,Warszawa,Mariana Keniga,23.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-840, Koszajec, Św. Józefa, 11",52.168697,20.748554,495.0,BHB,05-840,Koszajec,Św. Józefa,11.0,1.0,200108_200201_200301,wtorek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Wt, Cz",0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Odrano-Wola, Liściasta, 28",52.082584,20.627514,495.0,BRC,05-825,Odrano-Wola,Liściasta,28.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Żydowska, 12",52.112953,20.62338,54.0,BRC,05-825,Grodzisk Mazowiecki,Żydowska,12.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Janinów, Norweska, 17",52.078606,20.610481,495.0,BRA,05-825,Janinów,Norweska,17.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Zachodnia, 8",52.12217,20.70983,495.0,BRA,05-825,Grodzisk Mazowiecki,Zachodnia,8.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Dębowa, 10",52.08407,20.71178,108.0,BRC,05-825,Grodzisk Mazowiecki,Dębowa,10.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Na Laski, 22",52.10063,20.657349,495.0,BRC,05-825,Grodzisk Mazowiecki,Na Laski,22.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Lutniana, 11",52.106026,20.632154,108.0,BRC,05-825,Grodzisk Mazowiecki,Lutniana,11.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Orzeszkowej, 17",52.110558,20.637657,108.0,BRC,05-825,Grodzisk Mazowiecki,Orzeszkowej,17.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-825, Grodzisk Mazowiecki, Traugutta, 32",52.110813,20.621445,108.0,BRC,05-825,Grodzisk Mazowiecki,Traugutta,32.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-840, Brwinów, Armii Krajowej, 18",52.144493,20.714321,108.0,BHC,05-840,Brwinów,Armii Krajowej,18.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-805, Otrębusy, Świerkowa, 21",52.120003,20.756155,495.0,BHB,05-805,Otrębusy,Świerkowa,21.0,1.0,200108_200201_200301,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
"Poland, 05-850 , Ołtarzew, Ceramiczna, 20",52.20235,20.7663,54.0,BHA,05-850 ,Ołtarzew,Ceramiczna,20.0,1.0,200108_200201_200301,1 i 3 czwartek,2 razy w miesiącu,"1, 3",Cz,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Cz,1Cz_B_200108_200201_200301,1
