full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,route
"Poland, 96-314, Baranów, Północna, 24",51.55905,22.139217,495.0,BRA,96-314,Baranów,Północna,24.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 02-665, Warszawa, Al. Wilanowska, 21",52.17938,21.02097,495.0,BWA,02-665,Warszawa,Al. Wilanowska,21.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-825, Urszulin, Legionistów, 33",52.07224,20.721462,108.0,BRA,05-825,Urszulin,Legionistów,33.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Pod Bateriami, 18",52.05335,21.00346,108.0,BWB,05-500 ,Piaseczno,Pod Bateriami,18.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 02-867, Warszawa, Baletowa, 17",52.123028,21.009499,54.0,BWC,02-867,Warszawa,Baletowa,17.0,1.0,200108_200201_200301,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 03-242, Warszawa, Kondratowicza, 24",52.29502,21.03778,495.0,BWA,03-242,Warszawa,Kondratowicza,24.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Elektroniczna, 24",52.081997,21.03246,495.0,BWC,05-500 ,Piaseczno,Elektroniczna,24.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 02-972, Warszawa, Aleja Rzeczypospolitej, 33",52.167927,21.066996,495.0,BWA,02-972,Warszawa,Aleja Rzeczypospolitej,33.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 01-747, Warszawa, Powązkowska, 17",52.258537,20.96265,495.0,BWA,01-747,Warszawa,Powązkowska,17.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 02-634, Warszawa, Racławicka, 18",52.196762,20.992538,108.0,BWC,02-634,Warszawa,Racławicka,18.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Kościuszki, 17",52.072,21.02733,54.0,BWC,05-500 ,Piaseczno,Kościuszki,17.0,1.0,200108_200201_200301,3 poniedziałek,1 raz w miesiącu,3,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Zgoda, 29",52.073788,21.02965,108.0,BWC,05-500 ,Piaseczno,Zgoda,29.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Wołodyjowskiego, 34",52.05605,20.99114,108.0,BWC,05-500 ,Piaseczno,Wołodyjowskiego,34.0,1.0,200108_200201_200301,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 02-685, Warszawa, Rodziny Hiszpańskich, 13",52.18061,21.006,54.0,BWB,02-685,Warszawa,Rodziny Hiszpańskich,13.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-830, Rusiec, Osiedlowa, 6",52.06548,20.800451,495.0,BHC,05-830,Rusiec,Osiedlowa,6.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 96-300, Żyrardów, Reymonta, 14",52.046562,20.439772,495.0,BHA,96-300,Żyrardów,Reymonta,14.0,1.0,200108_200201_200301,poniedziałek piątek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Pt",0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 96-300, Żyrardów, Janiny Jadwigi Kacperskiej, 16",52.06875,20.44355,495.0,BRC,96-300,Żyrardów,Janiny Jadwigi Kacperskiej,16.0,1.0,200108_200201_200301,3 poniedziałek,1 raz w miesiącu,3,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 96-300, Żyrardów, Mickiewicza, 22",52.048508,20.446182,495.0,BRA,96-300,Żyrardów,Mickiewicza,22.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-825, Janinów, Norweska, 17",52.078606,20.610481,495.0,BRA,05-825,Janinów,Norweska,17.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 01-267, Warszawa, Jana Kazimierza, 18",52.225323,20.946041,495.0,BWA,01-267,Warszawa,Jana Kazimierza,18.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 02-868, Warszawa, Sarabandy, 24",52.113525,21.013567,54.0,BWC,02-868,Warszawa,Sarabandy,24.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Stołeczna, 28",52.060432,21.009434,495.0,BWC,05-500 ,Piaseczno,Stołeczna,28.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 00-021, Warszawa, Chmielna, 10",52.23335,21.01766,495.0,BWB,00-021,Warszawa,Chmielna,10.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-503, Głosków, Radnych, 20",52.032494,20.961683,495.0,BWB,05-503,Głosków,Radnych,20.0,1.0,200108_200201_200301,3 poniedziałek,1 raz w miesiącu,3,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Wschodnia, 33",51.999233,20.92765,54.0,BWC,05-500 ,Piaseczno,Wschodnia,33.0,1.0,200108_200201_200301,3 poniedziałek,1 raz w miesiącu,3,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Żeglińskiego, 7",52.079033,21.040627,346.5,BWC,05-500 ,Piaseczno,Żeglińskiego,7.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-520, Konstancin-Jeziorna, Źródlana, 10",52.084263,21.115763,346.5,BWC,05-520,Konstancin-Jeziorna,Źródlana,10.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-555, Tarczyn, Pogodna, 21",51.98317,20.839684,54.0,BHB,05-555,Tarczyn,Pogodna,21.0,1.0,200108_200201_200301,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Rejtana, 12",52.064915,21.030163,108.0,BWC,05-500 ,Piaseczno,Rejtana,12.0,1.0,200108_200201_200301,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-540, Zalesie Górne, Młodych Wilcząt, 20",52.028027,21.038548,346.5,BWC,05-540,Zalesie Górne,Młodych Wilcząt,20.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 05-500 , Piaseczno, Plac Piłsudskiego, 22",52.074913,21.028196,495.0,BWB,05-500 ,Piaseczno,Plac Piłsudskiego,22.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Poland, 02-952, Warszawa, Wiertnicza, 8",52.171642,21.081234,495.0,BWB,02-952,Warszawa,Wiertnicza,8.0,1.0,200108_200201_200301,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_200108_200201_200301,1
"Zawodzie 18, 02-981 Warszawa",52.183426,21.085442,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
