full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,outliner,new_frequency,route
"Poland, 05-500, Nowa Wola, Ignacego Krasickiego, 31",52.095654,20.958925,297.0,BWB,05-500,Nowa Wola,Ignacego Krasickiego,31.0,1.0,150101_200201,co tydzień piątek,1 raz w tygodniu,"1, 2, 3, 4",Pt,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 05-825, Grodzisk Mazowiecki, Kopernika, 31",52.108055,20.638056,64.80000000000001,BRB,05-825,Grodzisk Mazowiecki,Kopernika,31.0,1.0,150101_200201,co tydzień piątek,1 raz w tygodniu,"1, 2, 3, 4",Pt,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 02-971, Warszawa, Przekorna, 20",52.12093,21.093353,297.0,BWB,02-971,Warszawa,Przekorna,20.0,1.0,150101_200201,1 i 3 piątek,2 razy w miesiącu,"1, 3",Pt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 02-777, Warszawa, Al. Ken, 12",52.147865,21.04844,297.0,BWA,02-777,Warszawa,Al. Ken,12.0,1.0,150101_200201,co tydzień piątek,1 raz w tygodniu,"1, 2, 3, 4",Pt,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 05-506, Konstancin-Jeziorna, Przyrzecze, 7",52.084084,21.09796,297.0,BWB,05-506,Konstancin-Jeziorna,Przyrzecze,7.0,1.0,150101_200201,1 i 3 piątek,2 razy w miesiącu,"1, 3",Pt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, , Piaseczno, Młynarska, 24",52.077545,21.031221,32.400000000000006,BWC,,Piaseczno,Młynarska,24.0,1.0,150101_200201,co tydzień piątek,1 raz w tygodniu,"1, 2, 3, 4",Pt,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 05-500, Piaseczno, Puławska, 15",52.008194,21.15659,297.0,BWB,05-500,Piaseczno,Puławska,15.0,1.0,150101_200201,1 i 3 piątek,2 razy w miesiącu,"1, 3",Pt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 05-540, Zalesie Górne, Szmaragdowych Żuków, 18",52.01713,21.051994,32.400000000000006,BWB,05-540,Zalesie Górne,Szmaragdowych Żuków,18.0,1.0,150101_200201,1 i 3 piątek,2 razy w miesiącu,"1, 3",Pt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, , Warszawa, Maryli, 31",52.126823,21.021442,64.80000000000001,BWC,,Warszawa,Maryli,31.0,1.0,150101_200201,1 piątek,1 raz w miesiącu,1,Pt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 05-540, Zalesie Górne, Wczasowa, 28",52.0309,21.047771,32.400000000000006,BWC,05-540,Zalesie Górne,Wczasowa,28.0,1.0,150101_200201,1 i 3 piątek,2 razy w miesiącu,"1, 3",Pt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 96-300, Żyrardów, Stefana Żeromskiego, 25",52.057873,20.42092,32.400000000000006,BRC,96-300,Żyrardów,Stefana Żeromskiego,25.0,1.0,150101_200201,1 piątek,1 raz w miesiącu,1,Pt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 96-313, Chylice-Kolonia, 3 Maja, 24",52.092148,20.550318,297.0,BRB,96-313,Chylice-Kolonia,3 Maja,24.0,1.0,150101_200201,co tydzień piątek,1 raz w tygodniu,"1, 2, 3, 4",Pt,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Poland, 96-300, Żyrardów, Czysta, 5",52.0621,20.425882,297.0,BRB,96-300,Żyrardów,Czysta,5.0,1.0,150101_200201,co tydzień piątek,1 raz w tygodniu,"1, 2, 3, 4",Pt,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1Pt,1Pt_B_150101_200201,1.0,1Pt_B_150101_200201,1
"Zawodzie 18, 02-981 Warszawa",52.183426,21.085442,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
